event_sample_id,split_group_id,station_id,target_class,split
INCIDENT__225994-webtirf__33014,GROUP__33014__0008,33014,OTHER_DISRUPTION,test
INCIDENT__225996-webtirf__7120,GROUP__7120__0017,7120,ACCIDENT,train
INCIDENT__225996-webtirf__7121,GROUP__7121__0017,7121,ACCIDENT,validation
INCIDENT__226007-webtirf__7161,GROUP__7161__0005,7161,ACCIDENT,validation
INCIDENT__226011-webtirf__50240,GROUP__50240__0009,50240,OTHER_DISRUPTION,validation
INCIDENT__226017-webtirf__F3FWY003,GROUP__F3FWY003__0014,F3FWY003,OTHER_DISRUPTION,test
INCIDENT__226132-webtirf__68025,GROUP__68025__0009,68025,OTHER_DISRUPTION,train
INCIDENT__226499-webtirf__7270,GROUP__7270__0002,7270,ACCIDENT,train
INCIDENT__226507-webtirf__T0085,GROUP__T0085__0003,T0085,ACCIDENT,train
INCIDENT__226627-webtirf__7126,GROUP__7126__0005,7126,OTHER_DISRUPTION,train
INCIDENT__226666-webtirf__55049,GROUP__55049__0003,55049,ACCIDENT,validation
INCIDENT__226697-webtirf__55049,GROUP__55049__0004,55049,OTHER_DISRUPTION,validation
INCIDENT__226713-webtirf__F3FWY003,GROUP__F3FWY003__0015,F3FWY003,OTHER_DISRUPTION,test
INCIDENT__226785-webtirf__7168,GROUP__7168__0008,7168,ACCIDENT,train
INCIDENT__226786-webtirf__33014,GROUP__33014__0009,33014,OTHER_DISRUPTION,test
INCIDENT__226857-webtirf__7179,GROUP__7179__0016,7179,OTHER_DISRUPTION,train
INCIDENT__226884-webtirf__50240,GROUP__50240__0010,50240,ACCIDENT,validation
INCIDENT__226899-webtirf__23067,GROUP__23067__0007,23067,OTHER_DISRUPTION,train
INCIDENT__226976-webtirf__F3FWY005,GROUP__F3FWY005__0002,F3FWY005,OTHER_DISRUPTION,train
INCIDENT__226987-webtirf__7168,GROUP__7168__0009,7168,ACCIDENT,train
INCIDENT__227008-webtirf__50240,GROUP__50240__0011,50240,OTHER_DISRUPTION,validation
INCIDENT__227083-webtirf__7179,GROUP__7179__0017,7179,ACCIDENT,train
INCIDENT__227085-webtirf__7184,GROUP__7184__0013,7184,ACCIDENT,train
INCIDENT__227089-webtirf__7112,GROUP__7112__0014,7112,OTHER_DISRUPTION,train
INCIDENT__227097-webtirf__7179,GROUP__7179__0017,7179,ACCIDENT,train
INCIDENT__227124-webtirf__47024,GROUP__47024__0005,47024,OTHER_DISRUPTION,train
INCIDENT__227126-webtirf__50240,GROUP__50240__0012,50240,OTHER_DISRUPTION,validation
INCIDENT__227142-webtirf__33014,GROUP__33014__0010,33014,OTHER_DISRUPTION,test
INCIDENT__227150.0-webtirf__68025,GROUP__68025__0010,68025,OTHER_DISRUPTION,train
INCIDENT__227206-webtirf__7132,GROUP__7132__0011,7132,OTHER_DISRUPTION,validation
INCIDENT__227258-webtirf__7164,GROUP__7164__0005,7164,OTHER_DISRUPTION,train
INCIDENT__227258-webtirf__7179,GROUP__7179__0018,7179,OTHER_DISRUPTION,train
INCIDENT__227277-webtirf__33014,GROUP__33014__0011,33014,OTHER_DISRUPTION,test
INCIDENT__227282-webtirf__7163,GROUP__7163__0006,7163,OTHER_DISRUPTION,train
INCIDENT__227321-webtirf__51235,GROUP__51235__0014,51235,OTHER_DISRUPTION,train
INCIDENT__227344-webtirf__7159,GROUP__7159__0003,7159,OTHER_DISRUPTION,train
INCIDENT__227351-webtirf__7112,GROUP__7112__0015,7112,OTHER_DISRUPTION,train
INCIDENT__227366-webtirf__7120,GROUP__7120__0018,7120,OTHER_DISRUPTION,train
INCIDENT__227366-webtirf__7121,GROUP__7121__0018,7121,OTHER_DISRUPTION,validation
INCIDENT__227368-webtirf__7164,GROUP__7164__0006,7164,OTHER_DISRUPTION,train
INCIDENT__227395-webtirf__57025,GROUP__57025__0002,57025,OTHER_DISRUPTION,train
INCIDENT__227399-webtirf__7153,GROUP__7153__0009,7153,OTHER_DISRUPTION,train
INCIDENT__227403-webtirf__7184,GROUP__7184__0014,7184,OTHER_DISRUPTION,train
INCIDENT__227425-webtirf__7275,GROUP__7275__0002,7275,ACCIDENT,train
INCIDENT__227483-webtirf__23067,GROUP__23067__0008,23067,ACCIDENT,train
INCIDENT__227511-webtirf__7248,GROUP__7248__0010,7248,OTHER_DISRUPTION,train
INCIDENT__227547-webtirf__50240,GROUP__50240__0013,50240,ACCIDENT,validation
INCIDENT__227566-webtirf__47024,GROUP__47024__0006,47024,ACCIDENT,train
INCIDENT__227603-webtirf__53004,GROUP__53004__0009,53004,OTHER_DISRUPTION,train
INCIDENT__227604-webtirf__10011,GROUP__10011__0008,10011,OTHER_DISRUPTION,train
INCIDENT__227604-webtirf__7139,GROUP__7139__0008,7139,OTHER_DISRUPTION,train
INCIDENT__227606-webtirf__50240,GROUP__50240__0014,50240,OTHER_DISRUPTION,validation
INCIDENT__227633-webtirf__68025,GROUP__68025__0011,68025,OTHER_DISRUPTION,train
INCIDENT__227635-webtirf__T0231,GROUP__T0231__0002,T0231,OTHER_DISRUPTION,test
INCIDENT__227645-webtirf__9658,GROUP__9658__0009,9658,OTHER_DISRUPTION,train
INCIDENT__227659-webtirf__22001,GROUP__22001__0005,22001,OTHER_DISRUPTION,test
INCIDENT__227661-webtirf__7120,GROUP__7120__0019,7120,ACCIDENT,train
INCIDENT__227661-webtirf__7121,GROUP__7121__0019,7121,ACCIDENT,validation
INCIDENT__227671-webtirf__7168,GROUP__7168__0010,7168,OTHER_DISRUPTION,train
INCIDENT__227674-webtirf__7161,GROUP__7161__0006,7161,OTHER_DISRUPTION,validation
INCIDENT__227732-webtirf__7161,GROUP__7161__0007,7161,OTHER_DISRUPTION,validation
INCIDENT__227774-webtirf__F3FWY003,GROUP__F3FWY003__0016,F3FWY003,ACCIDENT,test
INCIDENT__227807-webtirf__7179,GROUP__7179__0019,7179,OTHER_DISRUPTION,train
INCIDENT__227838-webtirf__29005,GROUP__29005__0007,29005,OTHER_DISRUPTION,test
INCIDENT__227875-webtirf__10011,GROUP__10011__0009,10011,OTHER_DISRUPTION,train
INCIDENT__227875-webtirf__7139,GROUP__7139__0009,7139,OTHER_DISRUPTION,train
INCIDENT__227895-webtirf__9658,GROUP__9658__0010,9658,ACCIDENT,train
INCIDENT__227898-webtirf__33014,GROUP__33014__0012,33014,OTHER_DISRUPTION,test
INCIDENT__227935-webtirf__7163,GROUP__7163__0007,7163,OTHER_DISRUPTION,train
INCIDENT__227942-webtirf__10011,GROUP__10011__0010,10011,OTHER_DISRUPTION,train
INCIDENT__227942-webtirf__7139,GROUP__7139__0010,7139,OTHER_DISRUPTION,train
INCIDENT__227958-webtirf__7168,GROUP__7168__0011,7168,ACCIDENT,train
INCIDENT__228007-webtirf__7150,GROUP__7150__0001,7150,OTHER_DISRUPTION,train
INCIDENT__228040.0-webtirf__7163,GROUP__7163__0008,7163,OTHER_DISRUPTION,train
INCIDENT__228135-webtirf__47024,GROUP__47024__0007,47024,ACCIDENT,train
INCIDENT__228179-webtirf__T0288,GROUP__T0288__0002,T0288,OTHER_DISRUPTION,train
INCIDENT__228179-webtirf__T0289,GROUP__T0289__0002,T0289,OTHER_DISRUPTION,test
INCIDENT__228179-webtirf__T0290,GROUP__T0290__0002,T0290,OTHER_DISRUPTION,train
INCIDENT__228179-webtirf__T0479-PR,GROUP__T0479-PR__0002,T0479-PR,OTHER_DISRUPTION,train
INCIDENT__228202-webtirf__7248,GROUP__7248__0011,7248,OTHER_DISRUPTION,train
INCIDENT__228203-webtirf__10011,GROUP__10011__0011,10011,OTHER_DISRUPTION,train
INCIDENT__228203-webtirf__7139,GROUP__7139__0011,7139,OTHER_DISRUPTION,train
INCIDENT__228232-webtirf__7274,GROUP__7274__0010,7274,ACCIDENT,train
INCIDENT__228299-webtirf__53003,GROUP__53003__0004,53003,OTHER_DISRUPTION,train
INCIDENT__228300.0-webtirf__7184,GROUP__7184__0015,7184,ACCIDENT,train
INCIDENT__228310.0-webtirf__7248,GROUP__7248__0012,7248,ACCIDENT,train
INCIDENT__228351-webtirf__7248,GROUP__7248__0013,7248,OTHER_DISRUPTION,train
INCIDENT__228362-webtirf__7274,GROUP__7274__0011,7274,OTHER_DISRUPTION,train
INCIDENT__228375-webtirf__F3FWY003,GROUP__F3FWY003__0017,F3FWY003,OTHER_DISRUPTION,test
INCIDENT__228381-webtirf__7126,GROUP__7126__0006,7126,ACCIDENT,train
INCIDENT__228387-webtirf__53003,GROUP__53003__0005,53003,ACCIDENT,train
INCIDENT__228405-webtirf__7251,GROUP__7251__0010,7251,ACCIDENT,train
INCIDENT__228451-webtirf__7112,GROUP__7112__0016,7112,OTHER_DISRUPTION,train
INCIDENT__228505-webtirf__7163,GROUP__7163__0009,7163,OTHER_DISRUPTION,train
INCIDENT__228547-webtirf__68025,GROUP__68025__0012,68025,OTHER_DISRUPTION,train
INCIDENT__228549-webtirf__50240,GROUP__50240__0015,50240,ACCIDENT,validation
INCIDENT__228553-webtirf__53004,GROUP__53004__0010,53004,OTHER_DISRUPTION,train
INCIDENT__228632-webtirf__50240,GROUP__50240__0016,50240,OTHER_DISRUPTION,validation
INCIDENT__228703-webtirf__7161,GROUP__7161__0008,7161,ACCIDENT,validation
INCIDENT__228704-webtirf__68025,GROUP__68025__0013,68025,OTHER_DISRUPTION,train
INCIDENT__228735-webtirf__7132,GROUP__7132__0012,7132,ACCIDENT,validation
INCIDENT__228933-webtirf__T0085,GROUP__T0085__0004,T0085,OTHER_DISRUPTION,train
INCIDENT__228950.0-webtirf__7132,GROUP__7132__0013,7132,OTHER_DISRUPTION,validation
INCIDENT__229038-webtirf__23067,GROUP__23067__0009,23067,OTHER_DISRUPTION,train
INCIDENT__229110.0-webtirf__T0342,GROUP__T0342__0001,T0342,OTHER_DISRUPTION,train
INCIDENT__229117-webtirf__7179,GROUP__7179__0020,7179,ACCIDENT,train
INCIDENT__229123-webtirf__53003,GROUP__53003__0006,53003,ACCIDENT,train
INCIDENT__229198-webtirf__F3FWY003,GROUP__F3FWY003__0018,F3FWY003,OTHER_DISRUPTION,test
INCIDENT__229247-webtirf__10011,GROUP__10011__0012,10011,OTHER_DISRUPTION,train
INCIDENT__229247-webtirf__7139,GROUP__7139__0012,7139,OTHER_DISRUPTION,train
INCIDENT__229322-webtirf__7120,GROUP__7120__0020,7120,OTHER_DISRUPTION,train
INCIDENT__229322-webtirf__7121,GROUP__7121__0020,7121,OTHER_DISRUPTION,validation
INCIDENT__229462-webtirf__F3FWY001,GROUP__F3FWY001__0003,F3FWY001,ACCIDENT,train
INCIDENT__229592-webtirf__7119-PR,GROUP__7119-PR__0004,7119-PR,ACCIDENT,validation
INCIDENT__229596-webtirf__7112,GROUP__7112__0017,7112,OTHER_DISRUPTION,train
INCIDENT__229618-webtirf__53004,GROUP__53004__0011,53004,OTHER_DISRUPTION,train
INCIDENT__229624-webtirf__10011,GROUP__10011__0013,10011,OTHER_DISRUPTION,train
INCIDENT__229624-webtirf__7139,GROUP__7139__0013,7139,OTHER_DISRUPTION,train
INCIDENT__229636-webtirf__T0231,GROUP__T0231__0003,T0231,ACCIDENT,test
INCIDENT__229641-webtirf__55049,GROUP__55049__0005,55049,ACCIDENT,validation
INCIDENT__229725-webtirf__7179,GROUP__7179__0021,7179,ACCIDENT,train
INCIDENT__229747-webtirf__51235,GROUP__51235__0015,51235,ACCIDENT,train
INCIDENT__229789-webtirf__7132,GROUP__7132__0014,7132,OTHER_DISRUPTION,validation
INCIDENT__229843-webtirf__34016,GROUP__34016__0006,34016,ACCIDENT,train
INCIDENT__229849-webtirf__68025,GROUP__68025__0014,68025,OTHER_DISRUPTION,train
INCIDENT__229859-webtirf__50240,GROUP__50240__0017,50240,ACCIDENT,validation
INCIDENT__229878-webtirf__7161,GROUP__7161__0009,7161,OTHER_DISRUPTION,validation
INCIDENT__230015-webtirf__F3FWY006,GROUP__F3FWY006__0003,F3FWY006,OTHER_DISRUPTION,validation
INCIDENT__230100.0-webtirf__7248,GROUP__7248__0014,7248,OTHER_DISRUPTION,train
INCIDENT__230116-webtirf__33014,GROUP__33014__0013,33014,OTHER_DISRUPTION,test
INCIDENT__230196-webtirf__7179,GROUP__7179__0022,7179,OTHER_DISRUPTION,train
INCIDENT__230250.0-webtirf__10011,GROUP__10011__0014,10011,ACCIDENT,train
INCIDENT__230250.0-webtirf__7139,GROUP__7139__0014,7139,ACCIDENT,train
INCIDENT__230277-webtirf__68025,GROUP__68025__0015,68025,ACCIDENT,train
INCIDENT__230290.0-webtirf__74230,GROUP__74230__0003,74230,OTHER_DISRUPTION,test
INCIDENT__230346-webtirf__50240,GROUP__50240__0018,50240,OTHER_DISRUPTION,validation
INCIDENT__230351-webtirf__7163,GROUP__7163__0010,7163,OTHER_DISRUPTION,train
INCIDENT__230395-webtirf__22001,GROUP__22001__0006,22001,OTHER_DISRUPTION,test
INCIDENT__230415-webtirf__7274,GROUP__7274__0012,7274,OTHER_DISRUPTION,train
INCIDENT__230427-webtirf__7270,GROUP__7270__0003,7270,OTHER_DISRUPTION,train
INCIDENT__230436-webtirf__10011,GROUP__10011__0015,10011,OTHER_DISRUPTION,train
INCIDENT__230436-webtirf__7139,GROUP__7139__0015,7139,OTHER_DISRUPTION,train
INCIDENT__230474-webtirf__F3FWY001,GROUP__F3FWY001__0004,F3FWY001,ACCIDENT,train
INCIDENT__230514-webtirf__33014,GROUP__33014__0014,33014,ACCIDENT,test
INCIDENT__230527-webtirf__F3FWY003,GROUP__F3FWY003__0019,F3FWY003,OTHER_DISRUPTION,test
INCIDENT__230611-webtirf__29005,GROUP__29005__0008,29005,ACCIDENT,test
INCIDENT__230679-webtirf__T0288,GROUP__T0288__0003,T0288,ACCIDENT,train
INCIDENT__230679-webtirf__T0289,GROUP__T0289__0003,T0289,ACCIDENT,test
INCIDENT__230679-webtirf__T0290,GROUP__T0290__0003,T0290,ACCIDENT,train
INCIDENT__230679-webtirf__T0479-PR,GROUP__T0479-PR__0003,T0479-PR,ACCIDENT,train
INCIDENT__230695-webtirf__7179,GROUP__7179__0023,7179,OTHER_DISRUPTION,train
INCIDENT__230712-webtirf__7132,GROUP__7132__0015,7132,OTHER_DISRUPTION,validation
INCIDENT__230715-webtirf__7164,GROUP__7164__0007,7164,ACCIDENT,train
INCIDENT__230717-webtirf__23067,GROUP__23067__0010,23067,ACCIDENT,train
INCIDENT__230730.0-webtirf__53004,GROUP__53004__0012,53004,OTHER_DISRUPTION,train
INCIDENT__230732-webtirf__7251,GROUP__7251__0011,7251,ACCIDENT,train
INCIDENT__230746-webtirf__10011,GROUP__10011__0016,10011,OTHER_DISRUPTION,train
INCIDENT__230746-webtirf__7139,GROUP__7139__0016,7139,OTHER_DISRUPTION,train
INCIDENT__230775-webtirf__7184,GROUP__7184__0016,7184,OTHER_DISRUPTION,train
INCIDENT__230789-webtirf__7274,GROUP__7274__0013,7274,ACCIDENT,train
INCIDENT__230815-webtirf__7161,GROUP__7161__0010,7161,OTHER_DISRUPTION,validation
INCIDENT__230878-webtirf__7164,GROUP__7164__0008,7164,OTHER_DISRUPTION,train
INCIDENT__230880.0-webtirf__23067,GROUP__23067__0011,23067,OTHER_DISRUPTION,train
INCIDENT__230884-webtirf__50240,GROUP__50240__0019,50240,OTHER_DISRUPTION,validation
INCIDENT__230911-webtirf__7179,GROUP__7179__0024,7179,OTHER_DISRUPTION,train
INCIDENT__230959-webtirf__7251,GROUP__7251__0012,7251,OTHER_DISRUPTION,train
INCIDENT__230965-webtirf__51235,GROUP__51235__0016,51235,OTHER_DISRUPTION,train
INCIDENT__230973-webtirf__7161,GROUP__7161__0011,7161,OTHER_DISRUPTION,validation
INCIDENT__231002-webtirf__29005,GROUP__29005__0009,29005,OTHER_DISRUPTION,test
INCIDENT__231036-webtirf__68025,GROUP__68025__0016,68025,OTHER_DISRUPTION,train
INCIDENT__231043-webtirf__7168,GROUP__7168__0012,7168,OTHER_DISRUPTION,train
INCIDENT__231089-webtirf__7164,GROUP__7164__0009,7164,OTHER_DISRUPTION,train
INCIDENT__231136-webtirf__7112,GROUP__7112__0018,7112,OTHER_DISRUPTION,train
INCIDENT__231141-webtirf__33014,GROUP__33014__0015,33014,OTHER_DISRUPTION,test
INCIDENT__231158-webtirf__T0288,GROUP__T0288__0004,T0288,OTHER_DISRUPTION,train
INCIDENT__231158-webtirf__T0289,GROUP__T0289__0004,T0289,OTHER_DISRUPTION,test
INCIDENT__231158-webtirf__T0290,GROUP__T0290__0004,T0290,OTHER_DISRUPTION,train
INCIDENT__231158-webtirf__T0479-PR,GROUP__T0479-PR__0004,T0479-PR,OTHER_DISRUPTION,train
INCIDENT__231160.0-webtirf__22001,GROUP__22001__0007,22001,OTHER_DISRUPTION,test
INCIDENT__231229-webtirf__68025,GROUP__68025__0017,68025,OTHER_DISRUPTION,train
INCIDENT__231252-webtirf__7274,GROUP__7274__0014,7274,OTHER_DISRUPTION,train
INCIDENT__231304-webtirf__7112,GROUP__7112__0019,7112,OTHER_DISRUPTION,train
INCIDENT__231331-webtirf__7179,GROUP__7179__0025,7179,OTHER_DISRUPTION,train
INCIDENT__231359-webtirf__7179,GROUP__7179__0025,7179,OTHER_DISRUPTION,train
INCIDENT__231378-webtirf__9849,GROUP__9849__0005,9849,ACCIDENT,test
INCIDENT__231394-webtirf__50260,GROUP__50260__0003,50260,ACCIDENT,train
INCIDENT__231402-webtirf__7132,GROUP__7132__0016,7132,OTHER_DISRUPTION,validation
INCIDENT__231404-webtirf__33014,GROUP__33014__0016,33014,OTHER_DISRUPTION,test
INCIDENT__231407-webtirf__50240,GROUP__50240__0020,50240,OTHER_DISRUPTION,validation
INCIDENT__231424-webtirf__F3FWY002,GROUP__F3FWY002__0002,F3FWY002,OTHER_DISRUPTION,test
INCIDENT__231508-webtirf__53004,GROUP__53004__0013,53004,OTHER_DISRUPTION,train
INCIDENT__231525-webtirf__9658,GROUP__9658__0011,9658,OTHER_DISRUPTION,train
INCIDENT__231572-webtirf__7112,GROUP__7112__0020,7112,ACCIDENT,train
INCIDENT__231592-webtirf__10011,GROUP__10011__0017,10011,OTHER_DISRUPTION,train
INCIDENT__231592-webtirf__7139,GROUP__7139__0017,7139,OTHER_DISRUPTION,train
INCIDENT__231609-webtirf__53003,GROUP__53003__0007,53003,OTHER_DISRUPTION,train
INCIDENT__231614-webtirf__T0288,GROUP__T0288__0005,T0288,OTHER_DISRUPTION,train
INCIDENT__231614-webtirf__T0289,GROUP__T0289__0005,T0289,OTHER_DISRUPTION,test
INCIDENT__231614-webtirf__T0290,GROUP__T0290__0005,T0290,OTHER_DISRUPTION,train
INCIDENT__231614-webtirf__T0479-PR,GROUP__T0479-PR__0005,T0479-PR,OTHER_DISRUPTION,train
INCIDENT__231671-webtirf__74228,GROUP__74228__0002,74228,ACCIDENT,train
INCIDENT__231681-webtirf__F3FWY004,GROUP__F3FWY004__0003,F3FWY004,OTHER_DISRUPTION,train
INCIDENT__231695-webtirf__7179,GROUP__7179__0026,7179,OTHER_DISRUPTION,train
INCIDENT__231711-webtirf__9849,GROUP__9849__0006,9849,ACCIDENT,test
INCIDENT__231733-webtirf__7150,GROUP__7150__0002,7150,OTHER_DISRUPTION,train
INCIDENT__231735-webtirf__9658,GROUP__9658__0012,9658,OTHER_DISRUPTION,train
INCIDENT__231756-webtirf__51235,GROUP__51235__0017,51235,OTHER_DISRUPTION,train
INCIDENT__231808-webtirf__50240,GROUP__50240__0021,50240,ACCIDENT,validation
INCIDENT__231818-webtirf__9834-PR,GROUP__9834-PR__0001,9834-PR,ACCIDENT,train
INCIDENT__231847-webtirf__7270,GROUP__7270__0004,7270,OTHER_DISRUPTION,train
INCIDENT__231849-webtirf__F3FWY003,GROUP__F3FWY003__0020,F3FWY003,ACCIDENT,test
INCIDENT__231852-webtirf__7126,GROUP__7126__0007,7126,ACCIDENT,train
INCIDENT__231892-webtirf__7153,GROUP__7153__0010,7153,ACCIDENT,train
INCIDENT__231910.0-webtirf__7248,GROUP__7248__0015,7248,ACCIDENT,train
INCIDENT__231923-webtirf__7274,GROUP__7274__0015,7274,OTHER_DISRUPTION,train
INCIDENT__231925-webtirf__7168,GROUP__7168__0013,7168,OTHER_DISRUPTION,train
INCIDENT__231936-webtirf__7153,GROUP__7153__0011,7153,ACCIDENT,train
INCIDENT__231957-webtirf__9658,GROUP__9658__0013,9658,OTHER_DISRUPTION,train
INCIDENT__231973-webtirf__51235,GROUP__51235__0018,51235,OTHER_DISRUPTION,train
INCIDENT__231989-webtirf__7270,GROUP__7270__0005,7270,OTHER_DISRUPTION,train
INCIDENT__232007-webtirf__F3FWY003,GROUP__F3FWY003__0021,F3FWY003,ACCIDENT,test
INCIDENT__232015-webtirf__7184,GROUP__7184__0017,7184,OTHER_DISRUPTION,train
INCIDENT__232028-webtirf__50250,GROUP__50250__0003,50250,OTHER_DISRUPTION,train
INCIDENT__232044-webtirf__7120,GROUP__7120__0021,7120,OTHER_DISRUPTION,train
INCIDENT__232044-webtirf__7121,GROUP__7121__0021,7121,OTHER_DISRUPTION,validation
INCIDENT__232066-webtirf__F3FWY001,GROUP__F3FWY001__0005,F3FWY001,ACCIDENT,train
INCIDENT__232076-webtirf__7179,GROUP__7179__0027,7179,ACCIDENT,train
INCIDENT__232185-webtirf__7159,GROUP__7159__0004,7159,OTHER_DISRUPTION,train
INCIDENT__232197-webtirf__F3FWY002,GROUP__F3FWY002__0003,F3FWY002,OTHER_DISRUPTION,test
INCIDENT__232246-webtirf__7179,GROUP__7179__0028,7179,ACCIDENT,train
INCIDENT__232274-webtirf__33014,GROUP__33014__0017,33014,ACCIDENT,test
INCIDENT__232302-webtirf__51235,GROUP__51235__0019,51235,ACCIDENT,train
INCIDENT__232317-webtirf__7153,GROUP__7153__0012,7153,OTHER_DISRUPTION,train
INCIDENT__232337-webtirf__7179,GROUP__7179__0029,7179,OTHER_DISRUPTION,train
INCIDENT__232377-webtirf__74229,GROUP__74229__0001,74229,OTHER_DISRUPTION,train
INCIDENT__232432-webtirf__74229,GROUP__74229__0001,74229,OTHER_DISRUPTION,train
INCIDENT__232454-webtirf__7126,GROUP__7126__0008,7126,ACCIDENT,train
INCIDENT__232463-webtirf__9834-PR,GROUP__9834-PR__0002,9834-PR,ACCIDENT,train
INCIDENT__232506-webtirf__7163,GROUP__7163__0011,7163,OTHER_DISRUPTION,train
INCIDENT__232509-webtirf__7119-PR,GROUP__7119-PR__0005,7119-PR,ACCIDENT,validation
INCIDENT__232617-webtirf__7163,GROUP__7163__0012,7163,ACCIDENT,train
INCIDENT__232619-webtirf__10011,GROUP__10011__0018,10011,OTHER_DISRUPTION,train
INCIDENT__232619-webtirf__7139,GROUP__7139__0018,7139,OTHER_DISRUPTION,train
INCIDENT__232636-webtirf__7120,GROUP__7120__0022,7120,OTHER_DISRUPTION,train
INCIDENT__232636-webtirf__7121,GROUP__7121__0022,7121,OTHER_DISRUPTION,validation
INCIDENT__232703-webtirf__33014,GROUP__33014__0018,33014,OTHER_DISRUPTION,test
INCIDENT__232724-webtirf__66249,GROUP__66249__0001,66249,OTHER_DISRUPTION,validation
INCIDENT__232735-webtirf__33014,GROUP__33014__0019,33014,OTHER_DISRUPTION,test
INCIDENT__232763-webtirf__7163,GROUP__7163__0013,7163,OTHER_DISRUPTION,train
INCIDENT__232807-webtirf__7251,GROUP__7251__0013,7251,OTHER_DISRUPTION,train
INCIDENT__232900.0-webtirf__29005,GROUP__29005__0010,29005,OTHER_DISRUPTION,test
INCIDENT__232913-webtirf__50240,GROUP__50240__0022,50240,OTHER_DISRUPTION,validation
INCIDENT__232952-webtirf__55049,GROUP__55049__0006,55049,OTHER_DISRUPTION,validation
INCIDENT__232975-webtirf__7120,GROUP__7120__0023,7120,OTHER_DISRUPTION,train
INCIDENT__232975-webtirf__7121,GROUP__7121__0023,7121,OTHER_DISRUPTION,validation
INCIDENT__232984-webtirf__9658,GROUP__9658__0014,9658,ACCIDENT,train
INCIDENT__232988-webtirf__7270,GROUP__7270__0006,7270,ACCIDENT,train
INCIDENT__233085-webtirf__23067,GROUP__23067__0012,23067,ACCIDENT,train
INCIDENT__233118-webtirf__7179,GROUP__7179__0030,7179,OTHER_DISRUPTION,train
INCIDENT__233129-webtirf__23067,GROUP__23067__0013,23067,OTHER_DISRUPTION,train
INCIDENT__233165-webtirf__50240,GROUP__50240__0023,50240,ACCIDENT,validation
INCIDENT__233195-webtirf__7179,GROUP__7179__0031,7179,ACCIDENT,train
INCIDENT__233202-webtirf__7153,GROUP__7153__0013,7153,ACCIDENT,train
INCIDENT__233226-webtirf__74230,GROUP__74230__0004,74230,OTHER_DISRUPTION,test
INCIDENT__233229-webtirf__7112,GROUP__7112__0021,7112,ACCIDENT,train
INCIDENT__233246-webtirf__F3FWY002,GROUP__F3FWY002__0004,F3FWY002,OTHER_DISRUPTION,test
INCIDENT__233269-webtirf__57025,GROUP__57025__0003,57025,OTHER_DISRUPTION,train
INCIDENT__233309-webtirf__7179,GROUP__7179__0032,7179,OTHER_DISRUPTION,train
INCIDENT__233368-webtirf__7119-PR,GROUP__7119-PR__0006,7119-PR,ACCIDENT,validation
INCIDENT__233374-webtirf__7112,GROUP__7112__0022,7112,OTHER_DISRUPTION,train
INCIDENT__233404-webtirf__7274,GROUP__7274__0016,7274,OTHER_DISRUPTION,train
INCIDENT__233406-webtirf__50240,GROUP__50240__0024,50240,OTHER_DISRUPTION,validation
INCIDENT__233470.0-webtirf__7251,GROUP__7251__0014,7251,OTHER_DISRUPTION,train
INCIDENT__233476-webtirf__7275,GROUP__7275__0003,7275,ACCIDENT,train
INCIDENT__233485-webtirf__7179,GROUP__7179__0033,7179,OTHER_DISRUPTION,train
INCIDENT__233510.0-webtirf__74229,GROUP__74229__0002,74229,OTHER_DISRUPTION,train
INCIDENT__233512-webtirf__53004,GROUP__53004__0014,53004,ACCIDENT,train
INCIDENT__233532-webtirf__33014,GROUP__33014__0020,33014,ACCIDENT,test
INCIDENT__233547-webtirf__7161,GROUP__7161__0012,7161,OTHER_DISRUPTION,validation
INCIDENT__233560.0-webtirf__7248,GROUP__7248__0016,7248,ACCIDENT,train
INCIDENT__233568-webtirf__7163,GROUP__7163__0014,7163,OTHER_DISRUPTION,train
INCIDENT__233587-webtirf__7179,GROUP__7179__0034,7179,OTHER_DISRUPTION,train
INCIDENT__233651-webtirf__51235,GROUP__51235__0020,51235,OTHER_DISRUPTION,train
INCIDENT__233661-webtirf__7270,GROUP__7270__0007,7270,OTHER_DISRUPTION,train
