event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3,all_zero_flow_window
CONTROL__7164__2025103102,7164,2025-10-31 02:00:00,2025-10-30 23:00:00,2025-10-31 05:00:00,NORMAL,GROUP__7164__0009,CONTROL,0.0,24.0,78.0,47.0,46.0,95.0,306.0,False
CONTROL__7112__2025022805,7112,2025-02-28 05:00:00,2025-02-28 02:00:00,2025-02-28 08:00:00,NORMAL,GROUP__7112__0018,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7112__2025091905,7112,2025-09-19 05:00:00,2025-09-19 02:00:00,2025-09-19 08:00:00,NORMAL,GROUP__7112__0018,CONTROL,26.0,33.0,64.0,115.0,276.0,251.0,248.0,False
CONTROL__33014__2025022105,33014,2025-02-21 05:00:00,2025-02-21 02:00:00,2025-02-21 08:00:00,NORMAL,GROUP__33014__0015,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025042505,33014,2025-04-25 05:00:00,2025-04-25 02:00:00,2025-04-25 08:00:00,NORMAL,GROUP__33014__0015,CONTROL,6.0,14.0,7.0,9.0,12.0,21.0,12.0,False
CONTROL__T0288__2025050906,T0288,2025-05-09 06:00:00,2025-05-09 03:00:00,2025-05-09 09:00:00,NORMAL,GROUP__T0288__0004,CONTROL,111.0,164.0,287.0,309.0,286.0,321.0,286.0,False
CONTROL__T0288__2025021406,T0288,2025-02-14 06:00:00,2025-02-14 03:00:00,2025-02-14 09:00:00,NORMAL,GROUP__T0288__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0289__2025092606,T0289,2025-09-26 06:00:00,2025-09-26 03:00:00,2025-09-26 09:00:00,NORMAL,GROUP__T0289__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0289__2025082906,T0289,2025-08-29 06:00:00,2025-08-29 03:00:00,2025-08-29 09:00:00,NORMAL,GROUP__T0289__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025102406,T0290,2025-10-24 06:00:00,2025-10-24 03:00:00,2025-10-24 09:00:00,NORMAL,GROUP__T0290__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025052306,T0290,2025-05-23 06:00:00,2025-05-23 03:00:00,2025-05-23 09:00:00,NORMAL,GROUP__T0290__0004,CONTROL,18.0,0.0,3.0,1.0,0.0,0.0,0.0,False
CONTROL__T0479-PR__2025050206,T0479-PR,2025-05-02 06:00:00,2025-05-02 03:00:00,2025-05-02 09:00:00,NORMAL,GROUP__T0479-PR__0004,CONTROL,24.0,47.0,156.0,306.0,353.0,269.0,244.0,False
CONTROL__T0479-PR__2025041806,T0479-PR,2025-04-18 06:00:00,2025-04-18 03:00:00,2025-04-18 09:00:00,NORMAL,GROUP__T0479-PR__0004,CONTROL,31.0,86.0,168.0,0.0,222.0,239.0,201.0,False
CONTROL__22001__2025101706,22001,2025-10-17 06:00:00,2025-10-17 03:00:00,2025-10-17 09:00:00,NORMAL,GROUP__22001__0007,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__22001__2025103106,22001,2025-10-31 06:00:00,2025-10-31 03:00:00,2025-10-31 09:00:00,NORMAL,GROUP__22001__0007,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__68025__2025053107,68025,2025-05-31 07:00:00,2025-05-31 04:00:00,2025-05-31 10:00:00,NORMAL,GROUP__68025__0017,CONTROL,105.0,223.0,380.0,505.0,683.0,916.0,1083.0,False
CONTROL__68025__2025122007,68025,2025-12-20 07:00:00,2025-12-20 04:00:00,2025-12-20 10:00:00,NORMAL,GROUP__68025__0017,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7274__2025080922,7274,2025-08-09 22:00:00,2025-08-09 19:00:00,2025-08-10 01:00:00,NORMAL,GROUP__7274__0014,CONTROL,582.0,526.0,465.0,407.0,288.0,18.0,5.0,False
CONTROL__7274__2025122722,7274,2025-12-27 22:00:00,2025-12-27 19:00:00,2025-12-28 01:00:00,NORMAL,GROUP__7274__0014,CONTROL,471.0,422.0,383.0,336.0,217.0,158.0,114.0,False
CONTROL__7112__2025040620,7112,2025-04-06 20:00:00,2025-04-06 17:00:00,2025-04-06 23:00:00,NORMAL,GROUP__7112__0019,CONTROL,1368.0,1041.0,802.0,673.0,607.0,383.0,245.0,False
CONTROL__7112__2025011920,7112,2025-01-19 20:00:00,2025-01-19 17:00:00,2025-01-19 23:00:00,NORMAL,GROUP__7112__0019,CONTROL,1225.0,1022.0,813.0,708.0,671.0,465.0,284.0,False
CONTROL__7179__2025092900,7179,2025-09-29 00:00:00,2025-09-28 21:00:00,2025-09-29 03:00:00,NORMAL,GROUP__7179__0025,CONTROL,81.0,68.0,53.0,315.0,186.0,144.0,198.0,False
CONTROL__7179__2025072100,7179,2025-07-21 00:00:00,2025-07-20 21:00:00,2025-07-21 03:00:00,NORMAL,GROUP__7179__0025,CONTROL,945.0,745.0,436.0,35.0,30.0,33.0,54.0,False
CONTROL__7179__2025090100,7179,2025-09-01 00:00:00,2025-08-31 21:00:00,2025-09-01 03:00:00,NORMAL,GROUP__7179__0025,CONTROL,957.0,713.0,445.0,263.0,172.0,139.0,196.0,False
CONTROL__7179__2025012000,7179,2025-01-20 00:00:00,2025-01-19 21:00:00,2025-01-20 03:00:00,NORMAL,GROUP__7179__0025,CONTROL,72.0,67.0,45.0,2.0,2.0,1.0,1.0,False
CONTROL__7179__2025090103,7179,2025-09-01 03:00:00,2025-09-01 00:00:00,2025-09-01 06:00:00,NORMAL,GROUP__7179__0025,CONTROL,263.0,172.0,139.0,196.0,390.0,880.0,1213.0,False
CONTROL__7179__2025052603,7179,2025-05-26 03:00:00,2025-05-26 00:00:00,2025-05-26 06:00:00,NORMAL,GROUP__7179__0025,CONTROL,316.0,167.0,139.0,205.0,417.0,965.0,1282.0,False
CONTROL__9849__2025122905,9849,2025-12-29 05:00:00,2025-12-29 02:00:00,2025-12-29 08:00:00,NORMAL,GROUP__9849__0005,CONTROL,5.0,4.0,9.0,6.0,27.0,17.0,28.0,False
CONTROL__9849__2025063005,9849,2025-06-30 05:00:00,2025-06-30 02:00:00,2025-06-30 08:00:00,NORMAL,GROUP__9849__0005,CONTROL,3.0,2.0,7.0,16.0,30.0,55.0,45.0,False
CONTROL__50260__2025040706,50260,2025-04-07 06:00:00,2025-04-07 03:00:00,2025-04-07 09:00:00,NORMAL,GROUP__50260__0003,CONTROL,101.0,299.0,980.0,2088.0,2594.0,2195.0,2138.0,False
CONTROL__50260__2025052606,50260,2025-05-26 06:00:00,2025-05-26 03:00:00,2025-05-26 09:00:00,NORMAL,GROUP__50260__0003,CONTROL,24.0,53.0,146.0,364.0,368.0,325.0,350.0,False
CONTROL__7132__2025012007,7132,2025-01-20 07:00:00,2025-01-20 04:00:00,2025-01-20 10:00:00,NORMAL,GROUP__7132__0016,CONTROL,292.0,783.0,1410.0,1384.0,1310.0,1015.0,994.0,False
CONTROL__7132__2025042107,7132,2025-04-21 07:00:00,2025-04-21 04:00:00,2025-04-21 10:00:00,NORMAL,GROUP__7132__0016,CONTROL,7.0,16.0,11.0,14.0,25.0,21.0,22.0,False
CONTROL__33014__2025052608,33014,2025-05-26 08:00:00,2025-05-26 05:00:00,2025-05-26 11:00:00,NORMAL,GROUP__33014__0016,CONTROL,89.0,207.0,184.0,131.0,157.0,171.0,184.0,False
CONTROL__33014__2025091508,33014,2025-09-15 08:00:00,2025-09-15 05:00:00,2025-09-15 11:00:00,NORMAL,GROUP__33014__0016,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__50240__2025033109,50240,2025-03-31 09:00:00,2025-03-31 06:00:00,2025-03-31 12:00:00,NORMAL,GROUP__50240__0020,CONTROL,341.0,264.0,274.0,349.0,370.0,357.0,379.0,False
CONTROL__50240__2025061609,50240,2025-06-16 09:00:00,2025-06-16 06:00:00,2025-06-16 12:00:00,NORMAL,GROUP__50240__0020,CONTROL,2077.0,2185.0,2205.0,2048.0,1830.0,1833.0,1910.0,False
CONTROL__F3FWY002__2025052621,F3FWY002,2025-05-26 21:00:00,2025-05-26 18:00:00,2025-05-27 00:00:00,NORMAL,GROUP__F3FWY002__0002,CONTROL,260.0,251.0,202.0,243.0,168.0,173.0,105.0,False
CONTROL__F3FWY002__2025120121,F3FWY002,2025-12-01 21:00:00,2025-12-01 18:00:00,2025-12-02 00:00:00,NORMAL,GROUP__F3FWY002__0002,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__53004__2025071504,53004,2025-07-15 04:00:00,2025-07-15 01:00:00,2025-07-15 07:00:00,NORMAL,GROUP__53004__0013,CONTROL,14.0,9.0,12.0,32.0,96.0,245.0,208.0,False
CONTROL__53004__2025031804,53004,2025-03-18 04:00:00,2025-03-18 01:00:00,2025-03-18 07:00:00,NORMAL,GROUP__53004__0013,CONTROL,14.0,12.0,18.0,40.0,114.0,238.0,193.0,False
CONTROL__9658__2025100705,9658,2025-10-07 05:00:00,2025-10-07 02:00:00,2025-10-07 08:00:00,NORMAL,GROUP__9658__0011,CONTROL,20.0,30.0,42.0,77.0,138.0,108.0,115.0,False
CONTROL__9658__2025081205,9658,2025-08-12 05:00:00,2025-08-12 02:00:00,2025-08-12 08:00:00,NORMAL,GROUP__9658__0011,CONTROL,30.0,39.0,48.0,101.0,151.0,136.0,117.0,False
CONTROL__7112__2025042912,7112,2025-04-29 12:00:00,2025-04-29 09:00:00,2025-04-29 15:00:00,NORMAL,GROUP__7112__0020,CONTROL,971.0,881.0,949.0,994.0,1055.0,1126.0,1091.0,False
CONTROL__7112__2025030412,7112,2025-03-04 12:00:00,2025-03-04 09:00:00,2025-03-04 15:00:00,NORMAL,GROUP__7112__0020,CONTROL,1067.0,983.0,901.0,1029.0,1141.0,1182.0,1231.0,False
CONTROL__10011__2025010722,10011,2025-01-07 22:00:00,2025-01-07 19:00:00,2025-01-08 01:00:00,NORMAL,GROUP__10011__0017,CONTROL,817.0,668.0,629.0,449.0,225.0,119.0,77.0,False
CONTROL__10011__2025031122,10011,2025-03-11 22:00:00,2025-03-11 19:00:00,2025-03-12 01:00:00,NORMAL,GROUP__10011__0017,CONTROL,1334.0,1168.0,963.0,645.0,331.0,6.0,6.0,False
CONTROL__7139__2025012122,7139,2025-01-21 22:00:00,2025-01-21 19:00:00,2025-01-22 01:00:00,NORMAL,GROUP__7139__0017,CONTROL,78.0,55.0,36.0,28.0,21.0,34.0,14.0,False
CONTROL__7139__2025121622,7139,2025-12-16 22:00:00,2025-12-16 19:00:00,2025-12-17 01:00:00,NORMAL,GROUP__7139__0017,CONTROL,1537.0,1299.0,1277.0,934.0,496.0,243.0,145.0,False
CONTROL__53003__2025030423,53003,2025-03-04 23:00:00,2025-03-04 20:00:00,2025-03-05 02:00:00,NORMAL,GROUP__53003__0007,CONTROL,55.0,67.0,33.0,39.0,26.0,19.0,27.0,False
CONTROL__53003__2025040123,53003,2025-04-01 23:00:00,2025-04-01 20:00:00,2025-04-02 02:00:00,NORMAL,GROUP__53003__0007,CONTROL,66.0,45.0,44.0,34.0,0.0,0.0,0.0,False
CONTROL__T0288__2025101500,T0288,2025-10-15 00:00:00,2025-10-14 21:00:00,2025-10-15 03:00:00,NORMAL,GROUP__T0288__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0288__2025052800,T0288,2025-05-28 00:00:00,2025-05-27 21:00:00,2025-05-28 03:00:00,NORMAL,GROUP__T0288__0005,CONTROL,0.0,3.0,0.0,84.0,83.0,84.0,100.0,False
CONTROL__T0289__2025051400,T0289,2025-05-14 00:00:00,2025-05-13 21:00:00,2025-05-14 03:00:00,NORMAL,GROUP__T0289__0005,CONTROL,152.0,120.0,119.0,80.0,98.0,69.0,119.0,False
CONTROL__T0289__2025120300,T0289,2025-12-03 00:00:00,2025-12-02 21:00:00,2025-12-03 03:00:00,NORMAL,GROUP__T0289__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025031200,T0290,2025-03-12 00:00:00,2025-03-11 21:00:00,2025-03-12 03:00:00,NORMAL,GROUP__T0290__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0290__2025032600,T0290,2025-03-26 00:00:00,2025-03-25 21:00:00,2025-03-26 03:00:00,NORMAL,GROUP__T0290__0005,CONTROL,0.0,0.0,0.0,93.0,70.0,69.0,97.0,False
CONTROL__T0479-PR__2025020500,T0479-PR,2025-02-05 00:00:00,2025-02-04 21:00:00,2025-02-05 03:00:00,NORMAL,GROUP__T0479-PR__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__T0479-PR__2025073000,T0479-PR,2025-07-30 00:00:00,2025-07-29 21:00:00,2025-07-30 03:00:00,NORMAL,GROUP__T0479-PR__0005,CONTROL,34.0,31.0,16.0,124.0,82.0,66.0,49.0,False
CONTROL__74228__2025031906,74228,2025-03-19 06:00:00,2025-03-19 03:00:00,2025-03-19 09:00:00,NORMAL,GROUP__74228__0002,CONTROL,13.0,57.0,175.0,512.0,880.0,743.0,682.0,False
CONTROL__74228__2025091006,74228,2025-09-10 06:00:00,2025-09-10 03:00:00,2025-09-10 09:00:00,NORMAL,GROUP__74228__0002,CONTROL,15.0,43.0,169.0,482.0,837.0,772.0,600.0,False
CONTROL__F3FWY004__2025082707,F3FWY004,2025-08-27 07:00:00,2025-08-27 04:00:00,2025-08-27 10:00:00,NORMAL,GROUP__F3FWY004__0003,CONTROL,217.0,616.0,1468.0,1592.0,1546.0,1515.0,1696.0,False
CONTROL__F3FWY004__2025092407,F3FWY004,2025-09-24 07:00:00,2025-09-24 04:00:00,2025-09-24 10:00:00,NORMAL,GROUP__F3FWY004__0003,CONTROL,261.0,481.0,764.0,565.0,630.0,768.0,656.0,False
CONTROL__7179__2025051409,7179,2025-05-14 09:00:00,2025-05-14 06:00:00,2025-05-14 12:00:00,NORMAL,GROUP__7179__0026,CONTROL,335.0,312.0,352.0,506.0,494.0,484.0,499.0,False
CONTROL__7179__2025032609,7179,2025-03-26 09:00:00,2025-03-26 06:00:00,2025-03-26 12:00:00,NORMAL,GROUP__7179__0026,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__9849__2025091020,9849,2025-09-10 20:00:00,2025-09-10 17:00:00,2025-09-10 23:00:00,NORMAL,GROUP__9849__0006,CONTROL,62.0,53.0,24.0,26.0,18.0,4.0,5.0,False
CONTROL__9849__2025091720,9849,2025-09-17 20:00:00,2025-09-17 17:00:00,2025-09-17 23:00:00,NORMAL,GROUP__9849__0006,CONTROL,83.0,59.0,29.0,15.0,15.0,6.0,8.0,False
CONTROL__7150__2025120323,7150,2025-12-03 23:00:00,2025-12-03 20:00:00,2025-12-04 02:00:00,NORMAL,GROUP__7150__0002,CONTROL,24.0,21.0,19.0,11.0,75.0,52.0,24.0,False
CONTROL__7150__2025101523,7150,2025-10-15 23:00:00,2025-10-15 20:00:00,2025-10-16 02:00:00,NORMAL,GROUP__7150__0002,CONTROL,26.0,17.0,15.0,13.0,113.0,43.0,45.0,False
CONTROL__9658__2025052123,9658,2025-05-21 23:00:00,2025-05-21 20:00:00,2025-05-22 02:00:00,NORMAL,GROUP__9658__0012,CONTROL,650.0,557.0,513.0,295.0,162.0,92.0,65.0,False
CONTROL__9658__2025060423,9658,2025-06-04 23:00:00,2025-06-04 20:00:00,2025-06-05 02:00:00,NORMAL,GROUP__9658__0012,CONTROL,665.0,595.0,478.0,278.0,33.0,22.0,25.0,False
CONTROL__51235__2025050101,51235,2025-05-01 01:00:00,2025-04-30 22:00:00,2025-05-01 04:00:00,NORMAL,GROUP__51235__0017,CONTROL,30.0,34.0,261.0,146.0,108.0,95.0,151.0,False
CONTROL__51235__2025072401,51235,2025-07-24 01:00:00,2025-07-23 22:00:00,2025-07-24 04:00:00,NORMAL,GROUP__51235__0017,CONTROL,556.0,259.0,12.0,15.0,15.0,24.0,43.0,False
CONTROL__50240__2025090407,50240,2025-09-04 07:00:00,2025-09-04 04:00:00,2025-09-04 10:00:00,NORMAL,GROUP__50240__0021,CONTROL,716.0,2025.0,2687.0,2673.0,2426.0,2186.0,1935.0,False
CONTROL__50240__2025081407,50240,2025-08-14 07:00:00,2025-08-14 04:00:00,2025-08-14 10:00:00,NORMAL,GROUP__50240__0021,CONTROL,77.0,170.0,341.0,298.0,281.0,356.0,400.0,False
CONTROL__9834-PR__2025070309,9834-PR,2025-07-03 09:00:00,2025-07-03 06:00:00,2025-07-03 12:00:00,NORMAL,GROUP__9834-PR__0001,CONTROL,77.0,69.0,71.0,96.0,66.0,72.0,59.0,False
CONTROL__9834-PR__2025091109,9834-PR,2025-09-11 09:00:00,2025-09-11 06:00:00,2025-09-11 12:00:00,NORMAL,GROUP__9834-PR__0001,CONTROL,34.0,19.0,51.0,75.0,78.0,72.0,77.0,False
CONTROL__7270__2025080800,7270,2025-08-08 00:00:00,2025-08-07 21:00:00,2025-08-08 03:00:00,NORMAL,GROUP__7270__0004,CONTROL,58.0,59.0,39.0,155.0,83.0,80.0,155.0,False
CONTROL__7270__2025022100,7270,2025-02-21 00:00:00,2025-02-20 21:00:00,2025-02-21 03:00:00,NORMAL,GROUP__7270__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY003__2025111400,F3FWY003,2025-11-14 00:00:00,2025-11-13 21:00:00,2025-11-14 03:00:00,NORMAL,GROUP__F3FWY003__0020,CONTROL,880.0,621.0,423.0,118.0,135.0,117.0,165.0,False
CONTROL__F3FWY003__2025121900,F3FWY003,2025-12-19 00:00:00,2025-12-18 21:00:00,2025-12-19 03:00:00,NORMAL,GROUP__F3FWY003__0020,CONTROL,254.0,150.0,0.0,0.0,0.0,0.0,114.0,False
CONTROL__7126__2025021401,7126,2025-02-14 01:00:00,2025-02-13 22:00:00,2025-02-14 04:00:00,NORMAL,GROUP__7126__0007,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7126__2025020701,7126,2025-02-07 01:00:00,2025-02-06 22:00:00,2025-02-07 04:00:00,NORMAL,GROUP__7126__0007,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7153__2025062009,7153,2025-06-20 09:00:00,2025-06-20 06:00:00,2025-06-20 12:00:00,NORMAL,GROUP__7153__0010,CONTROL,1294.0,1443.0,1460.0,1193.0,951.0,897.0,890.0,False
CONTROL__7153__2025061309,7153,2025-06-13 09:00:00,2025-06-13 06:00:00,2025-06-13 12:00:00,NORMAL,GROUP__7153__0010,CONTROL,338.0,291.0,244.0,267.0,245.0,242.0,216.0,False
CONTROL__7248__2025101101,7248,2025-10-11 01:00:00,2025-10-10 22:00:00,2025-10-11 04:00:00,NORMAL,GROUP__7248__0015,CONTROL,76.0,59.0,199.0,67.0,64.0,98.0,163.0,False
CONTROL__7248__2025020101,7248,2025-02-01 01:00:00,2025-01-31 22:00:00,2025-02-01 04:00:00,NORMAL,GROUP__7248__0015,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7274__2025010405,7274,2025-01-04 05:00:00,2025-01-04 02:00:00,2025-01-04 08:00:00,NORMAL,GROUP__7274__0015,CONTROL,6.0,8.0,5.0,22.0,31.0,44.0,52.0,False
CONTROL__7274__2025100405,7274,2025-10-04 05:00:00,2025-10-04 02:00:00,2025-10-04 08:00:00,NORMAL,GROUP__7274__0015,CONTROL,8.0,7.0,11.0,45.0,51.0,56.0,76.0,False
CONTROL__7168__2025050306,7168,2025-05-03 06:00:00,2025-05-03 03:00:00,2025-05-03 09:00:00,NORMAL,GROUP__7168__0013,CONTROL,42.0,46.0,103.0,176.0,264.0,334.0,383.0,False
CONTROL__7168__2025110806,7168,2025-11-08 06:00:00,2025-11-08 03:00:00,2025-11-08 09:00:00,NORMAL,GROUP__7168__0013,CONTROL,35.0,61.0,86.0,153.0,245.0,340.0,418.0,False
CONTROL__7153__2025110809,7153,2025-11-08 09:00:00,2025-11-08 06:00:00,2025-11-08 12:00:00,NORMAL,GROUP__7153__0011,CONTROL,709.0,658.0,838.0,1148.0,1327.0,1175.0,1126.0,False
CONTROL__7153__2025060709,7153,2025-06-07 09:00:00,2025-06-07 06:00:00,2025-06-07 12:00:00,NORMAL,GROUP__7153__0011,CONTROL,122.0,111.0,78.0,106.0,99.0,107.0,124.0,False
CONTROL__9658__2025042622,9658,2025-04-26 22:00:00,2025-04-26 19:00:00,2025-04-27 01:00:00,NORMAL,GROUP__9658__0013,CONTROL,2.0,2.0,3.0,1.0,1.0,268.0,169.0,False
CONTROL__9658__2025041222,9658,2025-04-12 22:00:00,2025-04-12 19:00:00,2025-04-13 01:00:00,NORMAL,GROUP__9658__0013,CONTROL,0.0,0.0,0.0,0.0,0.0,20.0,6.0,False
CONTROL__51235__2025033003,51235,2025-03-30 03:00:00,2025-03-30 00:00:00,2025-03-30 06:00:00,NORMAL,GROUP__51235__0018,CONTROL,386.0,262.0,155.0,130.0,153.0,306.0,735.0,False
CONTROL__51235__2025021603,51235,2025-02-16 03:00:00,2025-02-16 00:00:00,2025-02-16 06:00:00,NORMAL,GROUP__51235__0018,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7270__2025122808,7270,2025-12-28 08:00:00,2025-12-28 05:00:00,2025-12-28 11:00:00,NORMAL,GROUP__7270__0005,CONTROL,400.0,676.0,653.0,911.0,1417.0,1385.0,1483.0,False
CONTROL__7270__2025030908,7270,2025-03-09 08:00:00,2025-03-09 05:00:00,2025-03-09 11:00:00,NORMAL,GROUP__7270__0005,CONTROL,294.0,580.0,627.0,869.0,1227.0,1319.0,1615.0,False
CONTROL__F3FWY003__2025090100,F3FWY003,2025-09-01 00:00:00,2025-08-31 21:00:00,2025-09-01 03:00:00,NORMAL,GROUP__F3FWY003__0021,CONTROL,107.0,95.0,85.0,117.0,72.0,56.0,117.0,False
CONTROL__F3FWY003__2025070700,F3FWY003,2025-07-07 00:00:00,2025-07-06 21:00:00,2025-07-07 03:00:00,NORMAL,GROUP__F3FWY003__0021,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7184__2025111702,7184,2025-11-17 02:00:00,2025-11-16 23:00:00,2025-11-17 05:00:00,NORMAL,GROUP__7184__0017,CONTROL,25.0,117.0,89.0,86.0,104.0,278.0,946.0,False
CONTROL__7184__2025072102,7184,2025-07-21 02:00:00,2025-07-20 23:00:00,2025-07-21 05:00:00,NORMAL,GROUP__7184__0017,CONTROL,21.0,16.0,15.0,22.0,24.0,55.0,118.0,False
CONTROL__50250__2025051906,50250,2025-05-19 06:00:00,2025-05-19 03:00:00,2025-05-19 09:00:00,NORMAL,GROUP__50250__0003,CONTROL,3.0,11.0,66.0,103.0,109.0,113.0,60.0,False
CONTROL__50250__2025102006,50250,2025-10-20 06:00:00,2025-10-20 03:00:00,2025-10-20 09:00:00,NORMAL,GROUP__50250__0003,CONTROL,6.0,11.0,43.0,46.0,36.0,30.0,24.0,False
CONTROL__7120__2025021712,7120,2025-02-17 12:00:00,2025-02-17 09:00:00,2025-02-17 15:00:00,NORMAL,GROUP__7120__0021,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7120__2025012012,7120,2025-01-20 12:00:00,2025-01-20 09:00:00,2025-01-20 15:00:00,NORMAL,GROUP__7120__0021,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7121__2025121512,7121,2025-12-15 12:00:00,2025-12-15 09:00:00,2025-12-15 15:00:00,NORMAL,GROUP__7121__0021,CONTROL,155.0,200.0,218.0,251.0,196.0,214.0,234.0,False
CONTROL__7121__2025012012,7121,2025-01-20 12:00:00,2025-01-20 09:00:00,2025-01-20 15:00:00,NORMAL,GROUP__7121__0021,CONTROL,0.0,43.0,47.0,40.0,49.0,35.0,46.0,False
CONTROL__F3FWY001__2025031023,F3FWY001,2025-03-10 23:00:00,2025-03-10 20:00:00,2025-03-11 02:00:00,NORMAL,GROUP__F3FWY001__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY001__2025012723,F3FWY001,2025-01-27 23:00:00,2025-01-27 20:00:00,2025-01-28 02:00:00,NORMAL,GROUP__F3FWY001__0005,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7179__2025120200,7179,2025-12-02 00:00:00,2025-12-01 21:00:00,2025-12-02 03:00:00,NORMAL,GROUP__7179__0027,CONTROL,139.0,86.0,83.0,329.0,190.0,131.0,226.0,False
CONTROL__7179__2025102800,7179,2025-10-28 00:00:00,2025-10-27 21:00:00,2025-10-28 03:00:00,NORMAL,GROUP__7179__0027,CONTROL,866.0,848.0,491.0,314.0,200.0,134.0,222.0,False
CONTROL__7159__2025012813,7159,2025-01-28 13:00:00,2025-01-28 10:00:00,2025-01-28 16:00:00,NORMAL,GROUP__7159__0004,CONTROL,165.0,165.0,184.0,157.0,173.0,130.0,134.0,False
CONTROL__7159__2025040113,7159,2025-04-01 13:00:00,2025-04-01 10:00:00,2025-04-01 16:00:00,NORMAL,GROUP__7159__0004,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__F3FWY002__2025040819,F3FWY002,2025-04-08 19:00:00,2025-04-08 16:00:00,2025-04-08 22:00:00,NORMAL,GROUP__F3FWY002__0003,CONTROL,467.0,411.0,229.0,219.0,191.0,168.0,164.0,False
CONTROL__F3FWY002__2025052019,F3FWY002,2025-05-20 19:00:00,2025-05-20 16:00:00,2025-05-20 22:00:00,NORMAL,GROUP__F3FWY002__0003,CONTROL,453.0,374.0,311.0,241.0,168.0,157.0,158.0,False
CONTROL__7179__2025011502,7179,2025-01-15 02:00:00,2025-01-14 23:00:00,2025-01-15 05:00:00,NORMAL,GROUP__7179__0028,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7179__2025092402,7179,2025-09-24 02:00:00,2025-09-23 23:00:00,2025-09-24 05:00:00,NORMAL,GROUP__7179__0028,CONTROL,52.0,260.0,162.0,109.0,232.0,382.0,943.0,False
CONTROL__33014__2025091005,33014,2025-09-10 05:00:00,2025-09-10 02:00:00,2025-09-10 08:00:00,NORMAL,GROUP__33014__0017,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__33014__2025022605,33014,2025-02-26 05:00:00,2025-02-26 02:00:00,2025-02-26 08:00:00,NORMAL,GROUP__33014__0017,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__51235__2025102915,51235,2025-10-29 15:00:00,2025-10-29 12:00:00,2025-10-29 18:00:00,NORMAL,GROUP__51235__0019,CONTROL,1385.0,1426.0,1544.0,1646.0,1848.0,1883.0,1676.0,False
CONTROL__51235__2025110515,51235,2025-11-05 15:00:00,2025-11-05 12:00:00,2025-11-05 18:00:00,NORMAL,GROUP__51235__0019,CONTROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CONTROL__7153__2025111222,7153,2025-11-12 22:00:00,2025-11-12 19:00:00,2025-11-13 01:00:00,NORMAL,GROUP__7153__0012,CONTROL,645.0,541.0,553.0,390.0,251.0,158.0,103.0,False
