station_id,Abs PM_x,incident_id,Abs PM_y,dt,dis
7126,-34.035271,220297,151.113007,01/13/2025 07:33:43,0.691
7126,-34.035271,220297,151.113007,01/13/2025 07:33:43,0.691
7161,-33.740406,220572,151.060989,01/15/2025 08:57:08,0.005
10011,-33.876652,221139,151.230606,01/18/2025 08:50:06,0.095
7139,-33.876884,221139,151.228683,01/18/2025 08:50:06,0.106
34016,-33.778187,221530,151.267136,01/22/2025 08:51:50,0.316
53004,-33.75317,222064,151.151077,01/28/2025 16:31:03,0.771
F3FWY002,-33.651676,107450,151.137741,12/13/2021 00:50:31,0.181
F3FWY002,-33.651676,107450,151.137741,12/13/2021 00:50:31,0.181
F3FWY002,-33.651676,107450,151.137741,12/13/2021 00:50:31,0.181
F3FWY002,-33.651676,107450,151.137741,12/13/2021 00:50:31,0.181
F3FWY006,-33.395744,219896,151.297058,01/08/2025 13:51:43,0.498
50250,-33.797592,220591,150.975433,01/15/2025 11:25:06,0.2
50250,-33.797592,220591,150.975433,01/15/2025 11:25:06,0.2
50250,-33.797592,220591,150.975433,01/15/2025 11:25:06,0.2
50250,-33.797592,220591,150.975433,01/15/2025 11:25:06,0.173
7248,-33.906151,220914,151.040207,01/17/2025 11:13:13,0.385
7248,-33.906151,220914,151.040207,01/17/2025 11:13:13,0.385
F3FWY003,-33.560299,221032,151.192551,01/17/2025 18:43:44,0.75
F3FWY005,-33.429348,221973,151.22467,01/27/2025 21:01:59,0.942
F3FWY005,-33.429348,221973,151.22467,01/27/2025 21:01:59,0.942
F3FWY005,-33.429348,221973,151.22467,01/27/2025 21:01:59,0.942
7120,-33.886311,222182,151.217911,01/29/2025 11:19:47,0.146
7121,-33.886032,222182,151.218079,01/29/2025 11:19:47,0.153
23067,-33.934475,219670,151.15831,01/06/2025 14:09:15,0.568
7184,-33.772957,220104,151.135391,01/10/2025 12:47:34,0.428
7184,-33.772957,220188,151.135391,01/11/2025 02:00:20,0.33
7184,-33.772957,220188,151.135391,01/11/2025 02:00:20,0.33
68025,-33.816696,220216,150.976623,01/11/2025 13:38:27,0.099
68025,-33.816696,220216,150.976623,01/11/2025 13:38:27,0.099
51235,-33.81551,220326,151.101105,01/13/2025 11:50:05,0.658
51235,-33.81551,220326,151.101105,01/13/2025 11:50:05,0.658
51235,-33.81551,220944,151.101105,01/17/2025 13:10:03,0.041
7120,-33.886311,216816,151.217911,12/04/2024 13:11:47,0.518
7121,-33.886032,216816,151.218079,12/04/2024 13:11:47,0.484
7120,-33.886311,216816,151.217911,12/04/2024 13:11:47,0.518
7121,-33.886032,216816,151.218079,12/04/2024 13:11:47,0.484
33014,-33.806141,219711,151.17952,01/06/2025 18:04:45,0.572
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
51235,-33.81551,219796,151.101105,01/07/2025 13:30:50,0.756
7184,-33.772957,220097,151.135391,01/10/2025 12:32:39,0.253
7184,-33.772957,220097,151.135391,01/10/2025 12:32:39,0.253
7184,-33.772957,220097,151.135391,01/10/2025 12:32:39,0.253
7184,-33.772957,220097,151.135391,01/10/2025 12:32:39,0.253
7184,-33.772957,220181,151.135391,01/11/2025 00:25:52,0.246
7274,-33.779202,221578,150.814102,01/22/2025 17:08:58,0.451
7161,-33.740406,221908,151.060989,01/26/2025 17:34:25,0.163
7248,-33.906151,222186,151.040207,01/29/2025 11:39:13,0.08
7248,-33.906151,222186,151.040207,01/29/2025 11:39:13,0.08
7248,-33.906151,222186,151.040207,01/29/2025 11:39:13,0.08
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.523
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.523
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.523
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.32
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.32
51235,-33.81551,222366,151.101105,01/31/2025 06:49:01,0.32
33014,-33.806141,219564,151.17952,01/04/2025 11:50:23,0.586
7184,-33.772957,220800,151.135391,01/16/2025 14:09:50,0.289
7184,-33.772957,220800,151.135391,01/16/2025 14:09:50,0.289
F3FWY001,-33.694206,220930,151.121323,01/17/2025 12:10:54,0.434
F3FWY001,-33.694206,220930,151.121323,01/17/2025 12:10:54,0.434
F3FWY001,-33.694206,220930,151.121323,01/17/2025 12:10:54,0.434
F3FWY003,-33.560299,221791,151.192551,01/24/2025 15:22:55,0.951
7132,-33.953056,199065,151.137482,06/19/2024 10:21:49,0.139
7132,-33.953056,199065,151.137482,06/19/2024 10:21:49,0.139
7132,-33.953056,199065,151.137482,06/19/2024 10:21:49,0.139
7179,-33.817272,219481,150.962784,01/02/2025 14:51:18,0.202
7248,-33.906151,219663,151.040207,01/06/2025 13:32:13,0.451
7179,-33.817272,219694,150.962784,01/06/2025 15:53:04,0.173
7179,-33.817272,219694,150.962784,01/06/2025 15:53:04,0.173
7164,-33.81562,219890,150.969238,01/08/2025 13:09:48,0.061
7164,-33.81562,219890,150.969238,01/08/2025 13:09:48,0.061
7179,-33.817272,220084,150.962784,01/10/2025 09:36:32,0.154
7120,-33.886311,221341,151.217911,01/20/2025 11:55:48,0.159
7121,-33.886032,221341,151.218079,01/20/2025 11:55:48,0.191
7120,-33.886311,221341,151.217911,01/20/2025 11:55:48,0.005
7121,-33.886032,221341,151.218079,01/20/2025 11:55:48,0.035
F3FWY002,-33.651676,221767,151.137741,01/24/2025 12:46:55,0.08
F3FWY002,-33.651676,221767,151.137741,01/24/2025 12:46:55,0.08
F3FWY002,-33.651676,221767,151.137741,01/24/2025 12:46:55,0.08
7184,-33.772957,221949,151.135391,01/27/2025 15:29:31,0.017
7184,-33.772957,221949,151.135391,01/27/2025 15:29:31,0.015
7120,-33.886311,222057,151.217911,01/28/2025 15:52:55,0.026
7121,-33.886032,222057,151.218079,01/28/2025 15:52:55,0.06
7120,-33.886311,222057,151.217911,01/28/2025 15:52:55,0.026
7121,-33.886032,222057,151.218079,01/28/2025 15:52:55,0.06
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
22001,-33.825577,217948,151.233261,12/13/2024 13:15:24,0.64
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
7123-PR,-33.769588,219601,150.768738,01/05/2025 06:10:07,0.004
7123-PR,-33.769588,219601,150.768738,01/05/2025 06:10:07,0.004
7123-PR,-33.769588,219601,150.768738,01/05/2025 06:10:07,0.004
7123-PR,-33.769588,219601,150.768738,01/05/2025 06:10:07,0.004
7123-PR,-33.769588,219601,150.768738,01/05/2025 06:10:07,0.004
74230,-33.724735,220088,151.086151,01/10/2025 10:58:25,0.914
53004,-33.75317,220110,151.151077,01/10/2025 13:11:45,0.48
53004,-33.75317,220110,151.151077,01/10/2025 13:11:45,0.48
50240,-33.796436,220217,150.987595,01/11/2025 13:48:40,0.538
50240,-33.796436,220217,150.987595,01/11/2025 13:48:40,0.521
50240,-33.796436,220489,150.987595,01/14/2025 15:08:27,0.528
50240,-33.796436,220489,150.987595,01/14/2025 15:08:27,0.528
50240,-33.796436,220489,150.987595,01/14/2025 15:08:27,0.528
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
53003,-33.729225,220938,151.122208,01/17/2025 12:48:14,0.217
7112,-33.843338,221218,151.043411,01/18/2025 18:22:10,0.544
22001,-33.825577,217948,151.233261,12/13/2024 13:15:24,0.64
22001,-33.825577,217948,151.233261,12/13/2024 13:15:24,0.64
22001,-33.825577,217948,151.233261,12/13/2024 13:15:24,0.64
22001,-33.825577,217948,151.233261,12/13/2024 13:15:24,0.64
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
7248,-33.906151,221362,151.040207,01/20/2025 13:40:26,0.528
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
7112,-33.843338,221520,151.043411,01/22/2025 06:51:12,0.066
7112,-33.843338,221520,151.043411,01/22/2025 06:51:12,0.066
7112,-33.843338,221520,151.043411,01/22/2025 06:51:12,0.066
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
7112,-33.843338,221825,151.043411,01/24/2025 21:27:53,0.095
F3FWY006,-33.395744,221850,151.297058,01/25/2025 10:28:30,0.768
F3FWY006,-33.395744,221850,151.297058,01/25/2025 10:28:30,0.768
F3FWY006,-33.395744,221850,151.297058,01/25/2025 10:28:30,0.768
F3FWY006,-33.395744,221850,151.297058,01/25/2025 10:28:30,0.768
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY003,-33.560299,222224,151.192551,01/29/2025 15:53:47,0.791
F3FWY003,-33.560299,222224,151.192551,01/29/2025 15:53:47,0.791
F3FWY003,-33.560299,222224,151.192551,01/29/2025 15:53:47,0.791
F3FWY003,-33.560299,222224,151.192551,01/29/2025 15:53:47,0.791
9658,-33.79353,222481,151.018829,01/31/2025 16:40:44,0.502
9658,-33.79353,222481,151.018829,01/31/2025 16:40:44,0.502
F3FWY005,-33.429348,218124,151.22467,12/15/2024 16:27:39,0.663
F3FWY003,-33.560299,117257,151.192551,03/24/2022 13:40:57,0.467
F3FWY003,-33.560299,117257,151.192551,03/24/2022 13:40:57,0.572
F3FWY003,-33.560299,117257,151.192551,03/24/2022 13:40:57,0.824
7163,-33.865181,219761,151.171997,01/07/2025 09:37:05,0.627
23067,-33.934475,219807,151.15831,01/07/2025 15:34:41,0.214
F3FWY003,-33.560299,219947,151.192551,01/09/2025 00:45:58,0.113
68025,-33.816696,220025,150.976623,01/09/2025 15:00:15,0.695
7120,-33.886311,220081,151.217911,01/10/2025 09:19:44,0.072
7121,-33.886032,220081,151.218079,01/10/2025 09:19:44,0.045
7120,-33.886311,220081,151.217911,01/10/2025 09:19:44,0.072
7121,-33.886032,220081,151.218079,01/10/2025 09:19:44,0.045
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
23067,-33.934475,220191,151.15831,01/11/2025 03:09:38,0.495
7248,-33.906151,220889,151.040207,01/17/2025 08:44:46,0.528
68025,-33.816696,221220,150.976623,01/18/2025 18:24:51,0.535
68025,-33.816696,221220,150.976623,01/18/2025 18:24:51,0.535
10011,-33.876652,221259,151.230606,01/19/2025 10:58:18,0.259
7139,-33.876884,221259,151.228683,01/19/2025 10:58:18,0.108
10011,-33.876652,221259,151.230606,01/19/2025 10:58:18,0.259
7139,-33.876884,221259,151.228683,01/19/2025 10:58:18,0.108
10011,-33.876652,221259,151.230606,01/19/2025 10:58:18,0.259
7139,-33.876884,221259,151.228683,01/19/2025 10:58:18,0.108
10011,-33.876652,221259,151.230606,01/19/2025 10:58:18,0.259
7139,-33.876884,221259,151.228683,01/19/2025 10:58:18,0.108
7120,-33.886311,221573,151.217911,01/22/2025 16:28:17,0.022
7121,-33.886032,221573,151.218079,01/22/2025 16:28:17,0.017
7120,-33.886311,221572,151.217911,01/22/2025 16:28:04,0.236
7121,-33.886032,221572,151.218079,01/22/2025 16:28:04,0.235
7120,-33.886311,221573,151.217911,01/22/2025 16:28:17,0.022
7121,-33.886032,221573,151.218079,01/22/2025 16:28:17,0.017
55049,-33.729507,221952,151.30011,01/27/2025 16:41:47,0.821
7123-PR,-33.769588,222221,150.768738,01/29/2025 15:51:20,0.131
7112,-33.843338,222495,151.043411,01/31/2025 18:39:35,0.093
7112,-33.843338,222495,151.043411,01/31/2025 18:39:35,0.093
7112,-33.843338,222495,151.043411,01/31/2025 18:39:35,0.093
7112,-33.843338,222495,151.043411,01/31/2025 18:39:35,0.093
7132,-33.953056,98660,151.137482,08/12/2021 18:04:06,0.294
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7163,-33.865181,98996,151.171997,08/21/2021 09:01:34,0.366
7251,-33.874916,219690,151.155319,01/06/2025 15:43:06,0.801
53004,-33.75317,220608,151.151077,01/15/2025 14:00:47,0.366
53004,-33.75317,220608,151.151077,01/15/2025 14:00:47,0.366
7120,-33.886311,221068,151.217911,01/17/2025 23:13:29,0.565
7121,-33.886032,221068,151.218079,01/17/2025 23:13:29,0.537
7132,-33.953056,221928,151.137482,01/27/2025 10:11:51,0.441
7159,-33.888157,221930,150.922974,01/27/2025 11:36:10,0.488
7159,-33.888157,221930,150.922974,01/27/2025 11:36:10,0.507
74230,-33.724735,222749,151.086151,02/04/2025 10:34:24,0.384
7251,-33.874916,223086,151.155319,02/07/2025 10:29:30,0.128
51235,-33.81551,223196,151.101105,02/08/2025 09:19:11,0.268
9658,-33.79353,223485,151.018829,02/11/2025 07:54:03,0.293
F3FWY003,-33.560299,223572,151.192551,02/12/2025 07:46:28,0.02
7179,-33.817272,223809,150.962784,02/13/2025 18:53:15,0.218
57025,-33.725773,224446,151.219788,02/20/2025 07:02:40,0.489
55049,-33.729507,224672,151.30011,02/22/2025 03:31:46,0.119
33014,-33.806141,224709,151.17952,02/22/2025 17:37:27,0.59
7163,-33.865181,225132,151.171997,02/27/2025 08:27:12,0.532
29005,-33.824696,225352,151.093216,02/28/2025 18:34:55,0.279
47024,-33.83889,222700,151.029022,02/03/2025 16:42:05,0.18
7162,-34.045811,222782,151.133041,02/04/2025 15:20:31,0.162
7275,-33.894714,224060,151.110962,02/16/2025 15:02:42,0.569
7112,-33.843338,224891,151.043411,02/25/2025 06:51:07,0.493
7161,-33.740406,224991,151.060989,02/25/2025 21:32:55,0.505
57025,-33.725773,200313,151.219788,07/01/2024 15:15:07,0.137
7274,-33.779202,221802,150.814102,01/24/2025 16:14:44,0.678
7270,-33.793304,225221,151.119659,02/28/2025 05:39:34,0.647
53004,-33.75317,225312,151.151077,02/28/2025 14:46:48,0.14
50240,-33.796436,223090,150.987595,02/07/2025 10:37:47,0.086
7168,-33.798195,223445,150.897125,02/10/2025 16:54:49,0.011
7112,-33.843338,224244,151.043411,02/18/2025 14:04:05,0.044
F3FWY003,-33.560299,224250,151.192551,02/18/2025 14:28:51,0.025
7120,-33.886311,224510,151.217911,02/20/2025 14:46:35,0.014
7121,-33.886032,224510,151.218079,02/20/2025 14:46:35,0.045
23067,-33.934475,224696,151.15831,02/22/2025 14:41:52,0.079
7274,-33.779202,224975,150.814102,02/25/2025 16:48:53,0.028
7163,-33.865181,225120,151.171997,02/27/2025 06:31:52,0.422
29005,-33.824696,225238,151.093216,02/28/2025 08:32:19,0.251
29005,-33.824696,225340,151.093216,02/28/2025 16:54:48,0.58
7120,-33.886311,222759,151.217911,02/04/2025 11:29:40,0.183
7121,-33.886032,222759,151.218079,02/04/2025 11:29:40,0.155
7132,-33.953056,222837,151.137482,02/05/2025 08:33:24,0.074
7112,-33.843338,224000,151.043411,02/15/2025 15:05:35,0.236
7153,-33.8651123046875,224555,151.041610717773,02/21/2025 06:47:24,0.024
7184,-33.772957,224622,151.135391,02/21/2025 15:25:03,0.036
29005,-33.824696,224690,151.093216,02/22/2025 12:52:04,0.015
9849,-33.877975,224898,151.093185,02/25/2025 08:05:26,0.096
7153,-33.8651123046875,223180,151.041610717773,02/07/2025 23:14:49,0.132
7126,-34.035271,223254,151.113007,02/08/2025 22:18:44,0.542
7159,-33.888157,224720,150.922974,02/22/2025 22:27:47,0.507
7112,-33.843338,225159,151.043411,02/27/2025 12:04:30,0.271
7112,-33.843338,225193,151.043411,02/27/2025 16:15:44,0.113
7153,-33.8651123046875,222821,151.041610717773,02/05/2025 06:34:07,0.071
7132,-33.953056,223661,151.137482,02/12/2025 22:58:10,0.052
7184,-33.772957,224428,151.135391,02/19/2025 19:58:33,0.06
7132,-33.953056,224707,151.137482,02/22/2025 17:17:02,0.024
7153,-33.8651123046875,224767,151.041610717773,02/23/2025 17:43:55,0.006
47024,-33.83889,220055,151.029022,01/09/2025 22:21:09,0.242
7274,-33.779202,221804,150.814102,01/24/2025 16:36:19,0.678
7248,-33.906151,222597,151.040207,02/02/2025 14:54:35,0.03
7112,-33.843338,222623,151.043411,02/02/2025 22:41:43,0.104
68025,-33.816696,222696,150.976623,02/03/2025 16:19:14,0.377
47024,-33.83889,225126,151.029022,02/27/2025 07:31:11,0.238
7120,-33.886311,223780,151.217911,02/13/2025 16:19:55,0.453
7121,-33.886032,223780,151.218079,02/13/2025 16:19:55,0.418
F3FWY004,-33.496265,224568,151.187408,02/21/2025 09:14:44,0.168
T0085,-33.665455,223617,151.090271,02/12/2025 14:51:40,0.578
9658,-33.79353,225019,151.018829,02/26/2025 10:09:55,0.528
29005,-33.824696,225084,151.093216,02/26/2025 16:57:28,0.18
50240,-33.796436,222574,150.987595,02/02/2025 04:14:25,0.476
7274,-33.779202,222923,150.814102,02/05/2025 17:04:35,0.304
7248,-33.906151,223044,151.040207,02/06/2025 18:37:14,0.425
7132,-33.953056,223059,151.137482,02/07/2025 06:34:35,0.046
7168,-33.798195,223517,150.897125,02/11/2025 12:14:04,0.036
7184,-33.772957,223640,151.135391,02/12/2025 16:40:37,0.428
7126,-34.035271,188154,151.113007,03/13/2024 18:11:37,0.709
51235,-33.81551,224789,151.101105,02/24/2025 06:26:10,0.447
7132,-33.953056,222559,151.137482,02/01/2025 20:43:31,0.237
7251,-33.874916,222835,151.155319,02/05/2025 08:27:59,0.074
7274,-33.779202,223187,150.814102,02/08/2025 06:01:28,0.025
50240,-33.796436,223489,150.987595,02/11/2025 08:36:01,0.089
50240,-33.796436,223583,150.987595,02/12/2025 09:43:31,0.073
9827,-33.719955,223634,151.298111,02/12/2025 16:10:09,0.161
68025,-33.816696,223914,150.976623,02/14/2025 15:25:34,0.477
7179,-33.817272,225027,150.962784,02/26/2025 10:40:42,0.168
53004,-33.75317,222916,151.151077,02/05/2025 15:58:15,0.061
10011,-33.876652,223065,151.230606,02/07/2025 07:49:12,0.199
7139,-33.876884,223065,151.228683,02/07/2025 07:49:12,0.023
7168,-33.798195,223149,150.897125,02/07/2025 16:44:54,0.208
7251,-33.874916,221466,151.155319,01/21/2025 13:56:35,0.697
7179,-33.817272,223498,150.962784,02/11/2025 09:42:20,0.153
47024,-33.83889,223506,151.029022,02/11/2025 10:18:08,0.225
7164,-33.81562,223947,150.969238,02/14/2025 20:15:17,0.268
7168,-33.798195,224039,150.897125,02/16/2025 04:10:05,0.035
F3FWY002,-33.651676,223093,151.137741,02/07/2025 10:57:18,0.461
7251,-33.874916,222684,151.155319,02/03/2025 15:11:35,0.782
7132,-33.953056,225098,151.137482,02/26/2025 18:35:52,0.021
50240,-33.796436,223057,150.987595,02/07/2025 06:10:56,0.436
47024,-33.83889,223195,151.029022,02/08/2025 09:18:45,0.225
7119-PR,-33.817974,223756,150.981827,02/13/2025 15:17:45,0.042
F3FWY001,-33.694206,224435,151.121323,02/19/2025 22:14:59,0.313
50250,-33.797592,224652,150.975433,02/21/2025 18:31:41,0.408
29005,-33.824696,224798,151.093216,02/24/2025 07:35:47,0.588
